{52.52, 13.38}
{52.78, 7.520}
{52.77, 9.42}
{53.7,11.28}
{53.42, 12.47}
{49.08, 8.07}
{47.80, 7.9}
{51.25,10.77}
{53.65, 13.37}
{53.62, 13.76}
{49.83,7.97}
{53.87, 13.12}
{52.88, 11.83}
{51.30, 10.35}
{51.75, 10.75}
{51.42, 10.22}
{51.42, 11.23}
{53.88, 14.07}
{51.33, 11.77}
{50.05, 6.92}
{49.53,7.850}
{53.33, 11.38}
{52.27, 11.5}
{50.23,7.19}
{49.9, 6.42}
{51.03, 12.43}
{54.30, 9.73}
{53.67,10.83}
{51.6, 13.38}
{50.97, 10.15}
{50.37, 6.61}
{53.45,13.37}
{51.97, 11.93}
{53.63, 13.4}
{54.62, 9.97}
{48.1, 8.87}
{53.6, 13.23}
{49.95, 7.53}
{52.33, 7.18}
{49.03, 8.}
{53.52, 11.87}
{50.27, 6.47}
{53.92, 10.45}
{50.35, 7.97}
{50.15, 11.57}
{50.13, 6.34}
{54.02, 13.07}
{53.58, 12.78}
{53.47, 13.65}
{52.48, 8.37}
{53.80, 10.57}
{52.38, 12.18}
{52.15, 13.85}
{53.92, 14.17}
{52.28, 11.93}
{50.95,12.28}
{53.6, 13.5}
{53.38, 11.67}
{54.32, 10.33}
{50.55, 7.83}
{50.6, 7.88}
{54.5, 9.8}
{49.30,7.47}
{53.35, 11.20}
{54.18, 10.87}
{49.65,7.82}
{53.45, 13.1}
{50.97, 11.22}
{50.47, 7.850}
{49.87, 6.43}
{50.02, 6.45}
{53.88, 9.48}
{52.02, 9.52}
{49.53, 7.270}
{51.05,11.78}
{54.13, 9.62}
{54.03, 9.23}
{53.53, 13.9}
{51.38,10.52}
{50.55, 8.1}
{50.15, 7.62}
{49.52, 7.4}
{51.80, 11.42}
{50.45, 7.97}
{49.73, 7.88}
{49.9, 7.92}
{52.13, 11.18}
{51.47,10.87}
{50.35, 7.95}
{50.72, 7.45}
{51.78, 11.92}
{50.33,6.59}
{50.17, 7.72}
{49.28, 8.08}
{50.57, 7.75}
{50.85, 11.08}
{52.23, 14.05}
{54.1, 11.78}
{52.62, 11.35}
{51.38, 11.93}
{52.78, 12.35}
{50.7, 10.53}
{50.87, 11.67}
{51.93,10.95}
{53.92, 12.20}
{49.80,7.98}
{49.80, 7.22}
{53.42, 11.3}
{52.83, 11.95}
{51.62, 12.18}
{51.47, 10.6}
{51.27, 11.55}
{49.95, 7.3}
{53.35, 11.4}
{49.74, 8.17}
{53.65, 12.48}
{50.2, 7.83}
{54.23, 9.13}
{54.28, 9.01}
{51.52, 11.32}
{49.62, 6.88}
{54.12, 10.05}
{54., 11.6}
{50.37, 7.83}
{54.03, 13.18}
{53.55, 12.08}
{50.92, 11.73}
{54.07, 9.18}
{54.73, 9.57}
{50.47, 6.770}
{52.7, 8.88}
{53.88, 12.}
{51.93, 11.95}
{49.97, 7.270}
{51.57, 12.13}
{51.48, 9.68}
{54.58, 9.02}
{53.62, 10.87}
{51.63, 11.4}
{50.48, 7.93}
{52.95, 13.}
{53.7, 11.97}
{51.32, 11.55}
{51.9, 10.88}
{53.6, 13.98}
{50.30,6.69}
{49.75, 7.93}
{50.62, 7.48}
{49.82, 6.850}
{49.80, 7.23}
{53.58, 13.58}
{53.57, 10.45}
{50.82, 11.97}
{50.47, 10.55}
{53.5, 11.95}
{51.78, 12.48}
{53.67, 11.93}
{50.87, 11.77}
{51.92, 9.35}
{52.88, 12.98}
{50.15, 7.58}
{50.63, 11.07}
{51.98, 11.78}
{53.57, 10.4}
{52.72, 11.83}
{53.80, 11.6}
{50., 6.350}
{53.42, 11.08}
{49.65, 6.7}
{53.30, 12.52}
{52.35, 12.31}
{49.67, 7.62}
{53.07, 11.38}
{53.42, 11.13}
{49.98, 6.38}
{50.93, 10.53}
{50.87, 12.27}
{54.23, 12.93}
{54.2, 10.32}
{49.24, 8.13}
{53.57, 10.57}
{53.57, 11.73}
{53.43,11.74}
{47.93, 8.25}
{49.72, 6.93}
{50.13, 7.88}
{49.78, 7.2}
{51.47,11.73}
{53.95, 11.53}
{52.82, 11.70}
{54.62,9.55}
{53.7, 10.57}
{53.9, 10.32}
{53.53, 13.4}
{53.2, 10.74}
{53.83,11.27}
{52.5, 14.58}
{50.95, 11.}
{49.77, 7.3}
{54.52, 13.17}
{50.25,10.8}
{52.78, 11.12}
{51.6, 12.23}
{51.5, 10.48}
{51.67, 11.38}
{51.55, 11.4}
{53.55, 12.63}
{53.43,12.95}
{53.85, 12.20}
{51.12,11.9}
{51.62, 11.73}
{51.13, 11.93}
{49.47, 7.42}
{50.45,10.45}
{49.55, 7.37}
{49.7, 7.270}
{49.12, 8.03}
{51.03, 11.37}
{51., 10.57}
{51.95, 9.62}
{49.62, 7.08}
{51.4, 11.02}
{52.82, 13.93}
{50.97, 12.37}
{50.03, 6.5}
{48.198168,8.836412}
{47.93, 9.5}
{49.5, 7.63}
{51.05, 11.52}
{50.80, 10.85}
{54.9, 8.82}
{53.95, 12.82}
{49.68, 7.25}
{49.97, 7.48}
{52.43, 12.21}
{50.4, 7.850}
{50.47, 7.65}
{50.72, 11.42}
{50.68, 7.5}
{49.87, 7.62}
{51.72, 12.15}
{54.47, 13.4}
{51.68, 11.42}
{49.98, 7.57}
{52.83, 11.02}
{51.68, 14.48}
{49.87, 6.93}
{49.1, 7.78}
{49.6, 7.68}
{54.82, 9.6}
{51.95, 9.92}
{53.,13.12}
{50.42, 7.07}
{48.08, 9.57}
{54.02, 11.57}
{53.72,11.92}
{53.22, 11.9}
{53.95, 10.92}
{53.9, 12.9}
{51.77,11.87}
{51.72, 11.53}
{50.57, 7.92}
{49.98,7.270}
{50.03, 7.63}
{50.18, 7.45}
{54.23, 10.25}
{50.67, 11.48}
{54.18, 10.43}
{50.65, 10.25}
{51.2, 10.67}
{52.65, 8.48}
{53.67, 8.52}
{54.17, 10.}
{49.65, 7.560}
{52.80, 11.85}
{50.4, 7.98}
{54.73, 9.17}
{52.75, 11.77}
{51.2,11.45}
{53.53, 10.63}
{52.62, 11.65}
{52.03,9.75}
{51.07, 11.93}
{53.67, 10.67}
{49.93, 7.520}
{52.97,11.39}
{53.38, 10.88}
{53.68, 9.62}
{49.67, 7.28}
{49.65,7.12}
{50., 7.37}
{49.48, 8.83}
{51.73, 12.63}
{51.02, 10.67}
{50.88, 10.23}
{53.80, 9.85}
{54.53, 9.20}
{54.55,9.07}
{50.18, 7.72}
{48.53, 10.15}
{53.38, 12.67}
{51.72, 11.93}
{53.35, 10.87}
{54.58, 9.58}
{52.38, 11.17}
{49.93, 6.48}
{48.1, 9.62}
{52.2,11.12}
{50.63, 7.600}
{50.42, 10.98}
{53.38,11.08}
{52.67, 11.1}
{52.18, 11.78}
{50.65, 10.12}
{50.98, 12.12}
{53.65, 11.55}
{52.53, 11.47}
{52.93, 11.78}
{51.67,14.45}
{47.77, 7.88}
{52.27, 11.22}
{53.67, 8.55}
{50.02,6.520}
{50.67, 11.65}
{53.77, 9.6}
{53.9, 11.35}
{53.47,8.75}
{54.62, 9.92}
{53.97, 12.55}
{51., 12.35}
{50.17,7.28}
{54.02, 9.78}
{51.62, 10.94}
{51.83, 11.23}
{50.13,6.25}
{54.08, 9.38}
{51.58, 11.75}
{53.28, 9.45}
{49.78,6.97}
{53.48, 11.28}
{50.58, 11.20}
{50.5,7.95}
{52.25, 12.05}
{48.08, 9.65}
{49.71, 8.18}
{53.58, 10.55}
{50.63,10.3}
{50.17, 6.770}
{49.62, 8.}
{53.75, 13.63}
{53.97, 9.87}
{50.23, 7.32}
{50.52, 7.8}
{50.08, 6.87}
{52.07,12.03}
{54.58, 9.32}
{53.67, 12.18}
{54.6, 9.68}
{50.63,7.75}
{51.4, 10.}
{52.98, 10.68}
{53.5, 12.02}
{50.35,7.75}
{50.08, 7.48}
{49.62, 7.62}
{50.35, 7.94}
{49.9, 7.770}
{49.55, 7.9}
{51.45, 11.63}
{50.62, 10.07}
{53.63, 11.9}
{51.95, 10.72}
{50.73, 7.62}
{49.72, 7.270}
{54.1, 11.83}
{49.63, 7.600}
{54.28, 10.02}
{50.1,7.13}
{53.35, 12.48}
{54.03, 12.57}
{52.22, 11.13}
{50.27,7.93}
{49.93, 7.22}
{54.18, 9.55}
{50.88, 12.17}
{50.1,7.57}
{50.57, 11.15}
{51.67, 11.82}
{49.93, 7.48}
{49.62,8.09}
{54.71, 8.51}
{53.42, 8.9}
{50.27, 7.4}
{51.5, 11.05}
{51.17,11.55}
{54.58, 9.92}
{50.23, 7.93}
{50.12, 6.92}
{50.53, 10.47}
{50.08, 7.63}
{54.27, 13.35}
{53.97, 12.05}
{49.25, 8.01}
{50.85, 11.92}
{53.85, 13.25}
{52.68, 11.}
{49.98, 7.520}
{50.5, 7.57}
{53.9, 13.6}
{50.17, 7.75}
{53.5, 14.1}
{53.83, 12.05}
{51.08, 11.27}
{51.18,10.62}
{50.80, 12.20}
{50.25,7.13}
{49.18, 7.45}
{53.52, 11.23}
{54.2, 9.25}
{53.9, 11.27}
{53.6, 10.95}
{50.57, 7.68}
{49.80, 7.62}
{49.7, 7.97}
{53.38,11.15}
{53.37, 11.67}
{52.15, 9.63}
{50.68, 8.05}
{50.25,6.600}
{51.08, 11.3}
{52.83, 10.85}
{49.15, 8.26}
{53.93,10.45}
{50.83, 11.73}
{51.7, 12.32}
{52.07, 10.73}
{49.95,6.78}
{54.03, 9.35}
{53.98, 13.20}
{53.43,10.93}
{53.18, 13.67}
{52.02, 10.64}
{50.37,7.020}
{49.69, 8.08}
{50.32, 7.87}
{50.32, 6.61}
{50.72, 7.770}
{50.72, 7.7}
{50., 7.48}
{52.73, 11.32}
{52.68, 11.85}
{51.03, 11.18}
{49.48, 7.32}
{53.83, 9.22}
{54.23,10.12}
{53.78, 10.20}
{53.67, 12.97}
{50.62, 10.43}
{54.08, 10.27}
{51.65, 10.28}
{53.83, 13.65}
{50.58, 7.55}
{49.92, 6.57}
{54.18,9.62}
{53.43, 12.57}
{51.4, 12.02}
{54.05,10.17}
{54.13, 9.93}
{53.85, 11.43}
{52.63, 11.48}
{50.23,6.42}
{50.36, 6.850}
{50.33, 7.58}
{54.53, 9.}
{54.25,8.93}
{52.63, 11.77}
{53.7, 8.53}
{50.27, 7.28}
{51.1, 11.58}
{52.85,11.23}
{53.68, 9.27}
{54.27, 13.72}
{51.73, 14.42}
{50.32,7.850}
{53.45, 8.9}
{54.22, 10.22}
{51.93, 9.5}
{54.22,10.92}
{53.7, 12.85}
{53.48, 11.43}
{53.23,11.20}
{52.83, 11.12}
{50.4, 7.84}
{53.72,12.55}
{51.80, 12.07}
{52.22, 11.20}
{50.65,7.98}
{53.7, 13.3}
{52., 12.42}
{50.95, 10.6}
{49.7, 7.18}
{53.6,11.70}
{52.05, 11.1}
{50.32, 6.92}
{53.72,7.37}
{49.48, 7.43}
{49.80757, 7.56077}
{50.53, 8.}
{50.15,6.72}
{49.6, 7.25}
{53.83, 12.57}
{50.7, 12.17}
{52.08, 10.87}
{53.68, 11.8}
{49.83, 6.82}
{53.30, 9.52}
{51.35, 10.38}
{50.4, 8.}
{49.33, 7.5}
{50.28, 8.03}
{52.2, 11.27}
{51.6, 10.25}
{49.24, 8.14}
{49.82, 6.98}
{49.75, 7.45}
{49.68, 6.770}
{49.52, 7.67}
{51.48, 11.20}
{50.37, 6.92}
{53.47, 10.57}
{53.25, 9.48}
{54.83, 9.15}
{50.97, 10.85}
{54.4, 10.35}
{54.30, 9.43}
{53.85, 12.97}
{49.75, 7.48}
{49.67,7.270}
{53.33, 12.28}
{54.27, 9.05}
{53.92,14.02}
{53.85, 10.5}
{53.88, 13.68}
{48.32, 8.95}
{49.98, 6.58}
{49.78, 7.42}
{49.72, 7.65}
{53.55, 12.82}
{51.13, 10.48}
{51.7, 11.98}
{51.73, 11.28}
{51.65, 12.}
{53.2, 11.53}
{50.18, 7.75}
{53.7, 13.95}
{53.82, 12.47}
{48.07, 9.57}
{50.67,10.12}
{51.28, 11.72}
{54.07, 11.77}
{53.82,12.28}
{53.77, 14.02}
{52.75, 11.1}
{52.77, 9.23}
{54.,9.45}
{51.07, 11.67}
{51.57, 10.42}
{53.35, 12.43}
{49.65,7.100}
{54.05, 13.48}
{52.67, 11.73}
{49.63,7.57}
{53.57, 12.78}
{50.53, 7.9}
{54.38, 10.3}
{51.72,11.62}
{50.32, 6.72}
{49.63, 8.12}
{54.35,9.83}
{51.25, 10.88}
{52.80, 11.02}
{53.80,12.65}
{54.08, 10.35}
{52.27, 11.52}
{54.53, 9.12}
{54.63,9.6}
{53.9, 12.95}
{52.42, 11.08}
{51.05,11.4}
{50.53, 10.65}
{51.32, 11.03}
{50.43, 6.92}
{52.47, 11.88}
{51.38, 10.37}
{50.73,11.8}
{50.35, 7.08}
{50.88, 11.82}
{53.6, 10.75}
{54.25,10.62}
{52.15, 11.33}
{53.65, 7.3}
{50.87,11.82}
{48.9, 9.92}
{50.45, 10.85}
{50.05, 6.47}
{49.72,7.25}
{50.07, 6.88}
{50.43, 10.47}
{53.92, 10.25}
{54.88,8.70}
{53.72, 10.65}
{53.63, 12.55}
{50.80,11.53}
{52.47, 8.4}
{50.25, 8.}
{54.,13.70}
{50.02, 6.93}
{50.58, 8.02}
{51.65,12.45}
{50.1, 7.75}
{49.92, 6.350}
{53.4,12.05}
{51.52, 11.6}
{49.9, 6.57}
{54.23, 10.18}
{51.15,10.78}
{51.43, 11.33}
{50.80, 11.96}
{52.75, 12.4}
{51.82,12.48}
{49.4, 7.88}
{50.68, 7.63}
{49.54, 8.2}
{49.32, 7.65}
{50.97,11.47}
{54.2, 9.77}
{53.48, 10.37}
{50.65,10.20}
{52.77, 11.85}
{53.77, 11.72}
{53.30,12.67}
{49.68, 7.8}
{50.25, 7.32}
{49.72, 7.42}
{52.77, 12.07}
{53.93,13.12}
{53.47, 12.12}
{50.72, 11.75}
{52.03,9.67}
{54.63, 9.3}
{51.95, 11.17}
{52.2, 12.17}
{51.25, 10.92}
{50.48, 10.43}
{49.93, 6.58}
{50.15, 7.22}
{48.07, 8.93}
{53.72, 13.73}
{53.92, 11.07}
{54.77, 9.48}
{50.75, 7.9}
{51.53, 10.5}
{49.30, 7.520}
{52.52, 11.13}
{51.08, 11.88}
{50.55, 10.57}
{53.32, 11.02}
{52.42, 11.85}
{51.6, 11.38}
{54.38, 10.43}
{49.07, 7.75}
{51.55, 11.68}
{49.97, 7.45}
{50.13, 7.58}
{49.38, 7.58}
{50.58, 7.97}
{54.65, 9.07}
{49.55, 7.57}
{52.62, 12.03}
{50.6,11.73}
{49.97, 6.32}
{50.67, 7.65}
{54.42, 9.73}
{50.33,6.770}
{50.03, 7.47}
{53.95, 9.75}
{53.97, 14.07}
{54.17, 9.70}
{50.67, 10.23}
{50.33, 7.67}
{50.72, 12.08}
{51.15, 11.28}
{54.15, 9.37}
{53.53, 13.13}
{49.57, 7.97}
{53.62, 11.15}
{49.72, 8.2}
{53.67,14.03}
{52.22, 11.43}
{51.7, 14.52}
{50.1, 6.95}
{49.57,7.4}
{49.58, 7.2}
{49.93, 7.33}
{54.4, 9.17}
{50.97, 12.17}
{51.55, 10.38}
{52.4, 7.18}
{54.38, 10.25}
{53.83, 10.02}
{49.68, 7.78}
{54.47,13.3}
{53.72, 11.58}
{53.63, 11.57}
{52.72, 11.48}
{52.18, 11.35}
{51.58, 12.13}
{50.23, 6.53}
{50.07, 7.23}
{49.73, 8.}
{50.32, 7.84}
{49.83, 7.83}
{50.58,7.600}
{49.32, 7.43}
{51.05,11.95}
{49.24, 8.1}
{53.82, 9.73}
{53.9, 10.23}
{52.12,10.87}
{50.68, 7.98}
{50.62, 10.25}
{53.92,12.67}
{53.83, 13.3}
{51.82, 12.53}
{53.33, 12.68}
{50.32,7.37}
{53.98, 9.47}
{53.87, 9.70}
{54.02, 13.35}
{54., 11.77}
{53.5, 13.6}
{52.75, 11.42}
{52.15, 11.32}
{49.58, 7.23}
{50.75, 10.87}
{53.87, 13.57}
{49.73, 7.23}
{50.23, 7.97}
{51.72, 12.22}
{53.67, 11.67}
{49.81, 8.12}
{50.83, 11.82}
{49.97, 7.03}
{51.57, 10.4}
{53.6, 10.42}
{52.58, 10.97}
{50.68, 11.82}
{49.88, 7.76}
{50.08, 7.28}
{53.7, 13.83}
{51.77, 12.17}
{50.72, 7.600}
{49.9, 7.28}
{50.85, 12.22}
{51.93, 10.92}
{52.15, 11.27}
{49.7, 7.63}
{54.22, 8.9}
{50.73, 7.770}
{50.52, 11.}
{50.14, 7.71}
{53.75, 10.73}
{52.88, 11.57}
{50.47, 7.72}
{52.78,11.65}
{50.08, 7.600}
{52.80, 10.97}
{49.85,6.42}
{50.55, 7.73}
{53.98, 12.1}
{53.57,12.13}
{53.55, 10.97}
{52.48,11.95}
{49.80, 7.72}
{52.75, 11.93}
{50.18,6.37}
{51.53, 11.35}
{53.38, 10.6}
{51.82, 11.85}
{49.80, 6.850}
{50.72,11.8}
{53.85, 12.9}
{50.77, 10.05}
{53.73, 13.88}
{49.97,7.42}
{54.47, 9.62}
{54.35, 12.87}
{53.83,13.75}
{53.78, 13.17}
{51.72, 11.9}
{48.55, 9.68}
{54.18,8.92}
{53.52, 14.08}
{54., 12.77}
{54.08, 13.27}
{54.03, 9.1}
{52.4,14.4}
{51.87, 11.77}
{51.2, 10.22}
{53.985833, 10.355833}
{53.15, 10.74}
{54.03, 9.70}
{51.55, 10.87}
{54.1, 9.47}
{50.13, 7.350}
{52.82, 11.23}
{50.52, 7.72}
{51.87, 9.57}
{54.58, 9.13}
{52.58, 11.07}
{53.48, 11.33}
{49.78, 7.5}
{49.63, 7.25}
{51.58, 12.}
{50.7, 11.72}
{50.48, 7.18}
{49.73, 7.350}
{54.33, 12.85}
{53.30, 12.62}
{50.82, 11.6}
{54.17, 9.88}
{54.12, 9.65}
{53.88, 12.07}
{51.33, 11.58}
{50.28, 7.08}
{49.52, 8.19}
{49.52, 7.58}
{53.53, 11.6}
{53.12, 11.35}
{52.77, 11.3}
{52.5, 11.13}
{51.73, 12.25}
{51.47, 10.53}
{51.63, 12.07}
{47.73, 8.07}
{53.35, 12.58}
{53.22,12.78}
{49.58, 7.55}
{52.67, 11.6}
{50.98,11.43}
{50.63, 10.33}
{54.45, 13.38}
{50.95,11.72}
{53.73, 11.6}
{51.38, 10.48}
{50.65,11.87}
{50.97, 12.21}
{50.32, 7.92}
{48.23,8.75}
{54.72, 8.4}
{51.28, 11.03}
{49.95, 7.78}
{53.73,10.43}
{50.4, 7.020}
{52.43, 12.26}
{54.2, 10.92}
{50.30, 7.88}
{49.57, 8.14}
{49.72, 6.770}
{54.33, 10.52}
{53.53, 10.9}
{49.87, 6.520}
{53.92, 10.28}
{50.4, 7.9}
{51.03,12.12}
{51.77, 11.9}
{51.12, 11.48}
{50.18,7.55}
{54.30, 13.68}
{53.97, 9.85}
{54.03,13.78}
{51.45, 11.58}
{49.75, 6.88}
{49.17, 7.97}
{53.93, 14.03}
{53.92, 9.63}
{50.25,7.}
{49.47, 7.4}
{49.53, 7.48}
{54.05, 9.35}
{51.43, 11.4}
{51.72, 12.02}
{49.72, 7.63}
{53.83, 13.58}
{53.57, 10.68}
{54.07, 12.5}
{53.45, 14.17}
{53.95, 13.15}
{53.35, 12.35}
{50.65, 7.75}
{50.93, 10.58}
{53.30, 11.37}
{54.5, 13.38}
{52.08, 10.98}
{49.9, 6.84}
{50.2, 7.8}
{50.32, 7.15}
{51.58, 11.95}
{50.17, 6.520}
{54.85, 8.98}
{50.55, 10.6}
{49.73, 7.47}
{54.72, 8.51}
{51.22, 12.08}
{50.93, 10.67}
{50.28, 7.270}
{52.02, 11.93}
{52.68, 11.92}
{50.97, 10.82}
{51.38,11.37}
{51.68, 11.97}
{49.62, 6.7}
{49.80, 7.74}
{54.37, 13.63}
{50.65, 7.55}
{52.15, 11.77}
{49.93, 7.270}
{52.49, 12.11}
{50.17, 7.82}
{51.65, 12.18}
{50.38, 7.93}
{49.98, 7.4}
{51.77, 12.1}
{49.63, 7.67}
{50.72, 11.83}
{53.72, 9.67}
{53.98, 9.73}
{49.88, 6.57}
{53.35, 11.73}
{52.78, 11.57}
{51.73, 10.93}
{49.7, 7.7}
{53.77, 11.1}
{49.62, 7.63}
{50.77, 10.85}
{52.58, 11.37}
{49.18, 8.02}
{52.38, 11.22}
{50.92, 11.4}
{49.98,7.020}
{51.75, 11.55}
{50.93, 9.97}
{53.58, 12.85}
{49.72,7.55}
{54.05, 9.70}
{53.95, 9.88}
{50.25, 7.8}
{54.63, 9.75}
{50.08, 7.43}
{49.9, 6.32}
{50.53, 10.5}
{49.53, 8.14}
{49.5, 7.29}
{49.95, 6.270}
{53.58, 11.18}
{50.92, 12.23}
{52.95, 11.73}
{52.57, 11.93}
{52.77, 11.5}
{50.1, 6.73}
{50.78, 11.58}
{50.47, 10.59}
{49.87, 6.3}
{53.68, 10.62}
{51.13, 11.38}
{50.52, 6.9}
{50.67, 10.13}
{50.53, 7.71}
{50.02, 7.270}
{53.7, 10.67}
{53.37, 11.8}
{53.58, 10.47}
{51.48, 10.32}
{53.92, 9.73}
{50.07, 7.7}
{50.68, 7.97}
{49.65, 7.88}
{54.68, 9.1}
{49.43, 7.4}
{53.78, 11.63}
{54.68, 9.63}
{53.6, 13.58}
{50.98, 10.87}
{50.95, 12.32}
{50.75, 10.42}
{54.4, 10.28}
{50.95, 10.57}
{53.35, 11.3}
{51.37, 11.55}
{49.57, 7.62}
{54.67, 9.82}
{50.92,12.28}
{51.1, 11.45}
{53.95, 8.93}
{54.22,9.35}
{51.73, 12.32}
{50.82, 11.53}
{54.18, 10.18}
{51.05, 11.37}
{47.72, 7.8}
{50.23,6.75}
{50.15, 6.17}
{51.88, 12.82}
{49.88, 6.47}
{49.13,7.520}
{54.2, 13.13}
{50.05, 6.55}
{53.52,12.83}
{50.43, 10.5}
{52.67, 11.02}
{53.62,11.12}
{53.87, 12.82}
{51.7, 11.83}
{50.33,6.44}
{50.88, 11.17}
{54.17, 10.08}
{50.83, 11.98}
{49.30,7.42}
{54.03, 9.52}
{51.68, 14.42}
{54.37,10.37}
{53.75, 11.67}
{50.65, 11.17}
{54.17, 9.67}
{53.42,10.85}
{50.35, 7.93}
{53.72, 10.73}
{54.25, 9.98}
{53.57,13.4}
{51.6, 11.70}
{51.15, 11.63}
{49.77, 7.17}
{53.77,10.86}
{50.7, 7.5}
{53.27, 11.8}
{51.88, 11.28}
{54.03, 9.18}
{53.92,9.62}
{50.18, 7.53}
{50.17,7.350}
{53.25, 11.32}
{52.80, 11.8}
{51.03,11.12}
{49.57, 6.57}
{52.27, 11.73}
{54.35, 10.35}
{53.95,9.83}
{51., 12.06}
{50.65, 8.03}
{53.85, 12.45}
{53.32,11.68}
{53.43, 14.07}
{50.43, 10.4}
{49.88,7.7}
{53.92, 13.55}
{50.52, 10.45}
{53.88,10.20}
{53.83, 10.86}
{50.07, 6.37}
{51.67,11.70}
{50.7, 7.8}
{50.23, 7.87}
{49.63, 8.11}
{49.33, 7.850}
{49.9, 6.520}
{49.18, 7.42}
{52.33, 11.87}
{50.23, 7.88}
{52.02, 11.82}
{50.07, 6.48}
{51.6, 11.54}
{53.97, 12.32}
{53.27, 11.08}
{51.07, 11.27}
{50.25, 7.87}
{50.2, 7.43}
{50.58, 7.96}
{50.52, 10.58}
{52.77, 11.18}
{50.78, 12.13}
{51.03, 12.}
{53.93, 12.98}
{53.73, 13.45}
{53.72, 10.92}
{51.77, 12.07}
{49.08, 7.850}
{53.77, 10.76}
{54.18, 10.17}
{51.68, 12.13}
{53.53, 11.93}
{51.62, 11.28}
{53.48,13.03}
{49.95, 6.67}
{53.65, 12.83}
{50., 7.43}
{53.9,12.15}
{53.62, 12.98}
{50.15, 6.68}
{50.27, 7.020}
{50.32, 7.97}
{54.67, 8.83}
{51.42,10.70}
{53.93, 12.65}
{53.53, 13.88}
{54.58, 8.93}
{53.63,12.9}
{53.45, 11.48}
{50.68, 12.}
{53.52, 12.43}
{54., 9.77}
{51.83,11.88}
{50.63, 10.4}
{54.13, 13.78}
{52.85, 11.38}
{49.35,7.43}
{54.38, 10.4}
{53.53, 10.85}
{53.4, 12.88}
{51.82, 11.4}
{49.58,7.82}
{53.83, 10.07}
{53.88, 10.38}
{52.68, 11.55}
{52.25, 11.25}
{52.6, 11.27}
{53.73, 13.05}
{51.68, 12.23}
{51.27, 11.76}
{51.13, 10.45}
{50.4, 7.87}
{49.80, 7.37}
{49.17, 7.98}
{50.95, 10.63}
{53.92, 11.68}
{51.58, 11.3}
{52.46,12.21}
{52.5, 11.85}
{51.82, 12.85}
{53.88, 12.47}
{52.1, 11.88}
{51.13, 10.97}
{50.27, 7.34}
{50.03, 7.75}
{53.77, 9.75}
{54.02, 13.88}
{50.48, 7.350}
{49.58,7.28}
{50.25, 6.73}
{53.5, 11.67}
{54.45, 9.48}
{53.33, 14.34}
{50.33,6.57}
{50.48, 7.33}
{50.18, 7.4}
{53.5, 10.65}
{50.47,10.37}
{53.53, 10.53}
{50.42, 7.060}
{51.72,12.93}
{51.65, 11.35}
{51.35, 10.05}
{51.25, 11.65}
{54.13, 12.58}
{53.42, 12.42}
{50.12, 6.850}
{50.1, 6.75}
{53.97, 13.45}
{50.05, 7.53}
{51.25, 10.1}
{53.65, 12.07}
{53.4, 11.32}
{51.83, 12.41}
{53.97, 9.08}
{51.15, 11.70}
{51.1, 10.28}
{53.87, 11.07}
{51.57, 11.35}
{49.68, 7.87}
{49.65,7.270}
{47.80, 7.82}
{52.28, 12.23}
{49.32,7.55}
{54.72, 8.52}
{50.32, 7.95}
{51.85, 11.85}
{51.38, 10.}
{49.13,7.53}
{53.77, 13.12}
{54.03, 9.03}
{53.5, 13.17}
{50.08,7.270}
{49.73, 7.54}
{53.98, 9.85}
{53.43, 10.62}
{54.28, 9.47}
{49.57, 7.37}
{51.62, 11.8}
{50.73,7.850}
{53.97, 11.70}
{54.1, 10.03}
{53.92,12.07}
{53.85, 12.1}
{50.1, 7.19}
{53.65, 10.58}
{50.57, 10.58}
{50.57, 7.59}
{53.95, 9.27}
{53.58, 11.77}
{50.58, 8.07}
{51.22, 11.48}
{53.63, 12.58}
{50.80, 12.05}
{49.85, 6.520}
{50.1, 6.88}
{54.38, 9.70}
{50.93, 12.63}
{51.67, 14.35}
{50.95, 11.93}
{50.38, 10.47}
{50.1,6.45}
{53.95, 8.98}
{50.4, 7.12}
{54.68, 9.15}
{49.88, 7.37}
{50.06,6.13}
{53.92, 12.6}
{51.87, 11.88}
{51.85, 10.4}
{50.83,11.87}
{53.63, 14.27}
{51.67, 12.75}
{54.38, 9.43}
{50.15,7.78}
{54.15, 10.07}
{48.53, 10.1}
{54.08, 9.12}
{53.95,9.67}
{53.85, 9.53}
{50.12, 6.47}
{50.1, 7.2}
{47.72,7.770}
{51.88, 10.77}
{50.97, 12.32}
{49.95, 6.73}
{49.38,7.7}
{52.77, 11.8}
{52.1, 11.73}
{53.45, 12.93}
{50.02, 6.22}
{54.7,8.47}
{49.93, 6.770}
{51.5, 11.17}
{54.30,9.22}
{53.47, 10.97}
{49.87, 7.76}
{53.87,12.23}
{50.12, 7.53}
{53.48, 11.03}
{50.92,11.57}
{54.83, 9.20}
{53.33, 11.13}
{50.1, 7.3}
{53.9, 13.53}
{51.23, 10.68}
{49.88, 7.23}
{49.22, 7.48}
{51.33, 9.95}
{50.87, 10.70}
{50.77, 11.55}
{50.02, 7.62}
{52.72, 10.92}
{50.83, 12.3}
{54.08, 9.6}
{50.12, 6.3}
{54.6, 9.28}
{49.6, 7.46}
{50.62, 11.58}
{53.78, 11.78}
{53.42, 10.92}
{50.22, 7.770}
{49.83, 7.95}
{50.28,6.770}
{47.78, 7.88}
